SESSION_ID,MATRIX_ID,ROW_ID,BIDDINGAREA_ID,FACTOR
20181002,4,274739,92,0
20181002,4,274755,20,0.0913
20181002,4,274755,22,0.14761
20181002,4,274755,23,0.13074
20181002,4,274755,90,0.04458
20181002,4,274755,92,0
20181002,4,274806,20,0.00146
20181002,4,274806,22,0.00428
20181002,4,274806,23,-0.10725
20181002,4,274806,90,0.00146
20181002,4,274806,92,0
20181002,4,274819,20,-0.01226
20181002,4,274819,22,0.01638
20181002,4,274819,23,0.1813
20181002,4,274819,90,-0.00166
20181002,4,274819,92,0
20181002,4,274825,20,-0.00511
20181002,4,274825,22,0
20181002,4,274825,23,0.08444
20181002,4,274825,90,-0.00511
20181002,4,274825,92,0
20181002,4,274850,20,0.06672
20181002,4,274850,22,0.07557
20181002,4,274850,23,0.13186
20181002,4,274850,90,0.05444
20181002,4,274850,92,0
20181002,4,275005,20,-0.00531
20181002,4,275005,22,-0.00531
20181002,4,275005,23,-0.11458
20181002,4,275005,90,0.00356
20181002,4,275005,92,0
20181002,4,275015,20,0
20181002,4,275015,22,-0.01019
20181002,4,275015,23,-0.11665
20181002,4,275015,90,0
20181002,4,275015,92,0
20181002,4,275026,20,-0.15355
20181002,4,275026,22,-0.00333
20181002,4,275026,23,-0.04348
20181002,4,275026,90,-0.32421
20181002,4,275026,92,0
20181002,4,275127,20,-0.01333
20181002,4,275127,22,-0.00633
20181002,4,275127,23,-0.11424
20181002,4,275127,90,0
20181002,4,275127,92,0
20181002,4,275183,20,-0.0842
20181002,4,275183,22,-0.04562
20181002,4,275183,23,-0.11474
20181002,4,275183,90,-0.02377
20181002,4,275183,92,0
20181002,4,275227,20,-0.07894
20181002,4,275227,22,0.01848
20181002,4,275227,23,-0.00945
20181002,4,275227,90,-0.31238
20181002,4,275227,92,0
20181002,4,275238,20,-0.15194
20181002,4,275238,22,0
20181002,4,275238,23,-0.04307
20181002,4,275238,90,-0.31787
20181002,4,275238,92,0
20181002,4,275372,20,-0.15197
20181002,4,275372,22,0
20181002,4,275372,23,-0.04304
20181002,4,275372,90,-0.31794
20181002,4,275372,92,0
20181002,4,275382,20,0.00223
20181002,4,275382,22,0.00247
20181002,4,275382,23,-0.10988
20181002,4,275382,90,0.00223
20181002,4,275382,92,0
20181002,4,275387,20,-0.17479
20181002,4,275387,22,-0.01194
20181002,4,275387,23,-0.05783
20181002,4,275387,90,-0.31759
20181002,4,275387,92,0
20181002,4,275465,20,-0.00218
20181002,4,275465,22,-0.01007
20181002,4,275465,23,0.07389
20181002,4,275465,90,0
20181002,4,275465,92,0
20181002,4,275506,20,-0.17031
20181002,4,275506,22,-0.00951
20181002,4,275506,23,-0.0547
20181002,4,275506,90,-0.31797
20181002,4,275506,92,0
20181002,4,275550,20,-0.00389
20181002,4,275550,22,-0.00389
20181002,4,275550,23,0.08011
20181002,4,275550,90,0
20181002,4,275550,92,0
20181002,4,275825,20,-0.17084
20181002,4,275825,22,-0.00981
20181002,4,275825,23,-0.05505
20181002,4,275825,90,-0.31799
20181002,4,275825,92,0
20181002,4,275918,20,-0.0776
20181002,4,275918,22,0.01935
20181002,4,275918,23,-0.00855
20181002,4,275918,90,-0.3113
20181002,4,275918,92,0
20181002,4,275963,20,0.00357
20181002,4,275963,22,0.00244
20181002,4,275963,23,-0.10868
20181002,4,275963,90,0.001
20181002,4,275963,92,0
20181002,4,275978,20,-0.0207
20181002,4,275978,22,-0.0207
20181002,4,275978,23,0.05776
20181002,4,275978,90,-0.0207
20181002,4,275978,92,0
20181002,4,276052,20,-0.14953
20181002,4,276052,22,0
20181002,4,276052,23,-0.04097
20181002,4,276052,90,-0.32158
20181002,4,276052,92,0
20181002,4,276081,20,-0.00667
20181002,4,276081,22,0
20181002,4,276081,23,-0.11052
20181002,4,276081,90,0.00411
20181002,4,276081,92,0
20181002,4,276089,20,0.00879
20181002,4,276089,22,-0.0015
20181002,4,276089,23,0.06535
20181002,4,276089,90,0.00133
20181002,4,276089,92,0
20181002,4,276121,20,0.00395
20181002,4,276121,22,-0.00275
20181002,4,276121,23,0.08246
20181002,4,276121,90,0.00624
20181002,4,276121,92,0
20181002,4,276335,20,-0.00174
20181002,4,276335,22,-0.01019
20181002,4,276335,23,0.07362
20181002,4,276335,90,0
20181002,4,276335,92,0
20181002,4,276578,20,-0.00528
20181002,4,276578,22,-0.00528
20181002,4,276578,23,-0.11392
20181002,4,276578,90,-0.00825
20181002,4,276578,92,0
20181002,4,276608,20,0.06779
20181002,4,276608,22,0.13296
20181002,4,276608,23,0.11297
20181002,4,276608,90,0.01504
20181002,4,276608,92,0
20181002,4,276631,20,-0.01872
20181002,4,276631,22,-0.02709
20181002,4,276631,23,0.02208
20181002,4,276631,90,-0.01694
20181002,4,276631,92,0
20181002,4,276655,20,-0.16357
20181002,4,276655,22,-0.0575
20181002,4,276655,23,-0.08748
20181002,4,276655,90,-0.34504
20181002,4,276655,92,0
20181002,4,276769,20,-0.12726
20181002,4,276769,22,0
20181002,4,276769,23,-0.03983
20181002,4,276769,90,-0.31779
20181002,4,276769,92,0
20181002,4,276798,20,0.0067
20181002,4,276798,22,0
20181002,4,276798,23,0.08439
20181002,4,276798,90,-0.00241
20181002,4,276798,92,0
20181002,4,277018,20,0.00247
20181002,4,277018,22,0.00247
20181002,4,277018,23,-0.11
20181002,4,277018,90,0.002
20181002,4,277018,92,0
20181002,4,277022,20,-0.00222
20181002,4,277022,22,-0.00222
20181002,4,277022,23,-0.11186
20181002,4,277022,90,-0.00547
20181002,4,277022,92,0
20181002,4,277028,20,-0.0665
20181002,4,277028,22,-0.07385
20181002,4,277028,23,-0.03002
20181002,4,277028,90,-0.062
20181002,4,277028,92,0
20181002,4,277099,20,-0.1528
20181002,4,277099,22,0.02551
20181002,4,277099,23,-0.01883
20181002,4,277099,90,0.09555
20181002,4,277099,92,0.1404
20181002,4,277119,20,-0.00276
20181002,4,277119,22,0.00659
20181002,4,277119,23,0.06516
20181002,4,277119,90,0
20181002,4,277119,92,0
20181002,4,277131,20,-0.00029
20181002,4,277131,22,-0.01035
20181002,4,277131,23,-0.11678
20181002,4,277131,90,0
20181002,4,277131,92,0
20181002,4,277149,20,0.00727
20181002,4,277149,22,0
20181002,4,277149,23,0.06686
20181002,4,277149,90,0
20181002,4,277149,92,0
20181002,4,277326,20,-0.01843
20181002,4,277326,22,-0.01843
20181002,4,277326,23,0.04707
20181002,4,277326,90,-0.01429
20181002,4,277326,92,0
20181002,4,277368,20,-0.03919
20181002,4,277368,22,-0.03919
20181002,4,277368,23,0.00675
20181002,4,277368,90,-0.03483
20181002,4,277368,92,0
20181002,4,277517,20,0.0107
20181002,4,277517,22,0
20181002,4,277517,23,0.08406
20181002,4,277517,90,0.00655
20181002,4,277517,92,0
20181002,4,277632,20,0.005
20181002,4,277632,22,-0.00417
20181002,4,277632,23,0.08036
20181002,4,277632,90,0.005
20181002,4,277632,92,0
20181002,4,277750,20,-0.22767
20181002,4,277750,22,-0.10504
20181002,4,277750,23,-0.13943
20181002,4,277750,90,-0.3508
20181002,4,277750,92,0
20181002,4,277769,20,-0.04463
20181002,4,277769,22,0.01658
20181002,4,277769,23,-0.05092
20181002,4,277769,90,-0.01203
20181002,4,277769,92,0
20181002,4,277804,20,-0.01103
20181002,4,277804,22,0
20181002,4,277804,23,0.0587
20181002,4,277804,90,-0.00536
20181002,4,277804,92,0
20181002,4,277817,20,0.00863
20181002,4,277817,22,0.01887
20181002,4,277817,23,0.09731
20181002,4,277817,90,0.00863
20181002,4,277817,92,0
20181002,4,277914,20,-0.00357
20181002,4,277914,22,0.00694
20181002,4,277914,23,0.06513
20181002,4,277914,90,0
20181002,4,277914,92,0
20181002,4,278056,20,0.00241
20181002,4,278056,22,0
20181002,4,278056,23,-0.11061
20181002,4,278056,90,0.00269
20181002,4,278056,92,0
20181002,4,278214,20,-0.14203
20181002,4,278214,22,0
20181002,4,278214,23,-0.03668
20181002,4,278214,90,-0.32847
20181002,4,278214,92,0
20181002,4,278356,20,0.03065
20181002,4,278356,22,0.03065
20181002,4,278356,23,0.10489
20181002,4,278356,90,0.02633
20181002,4,278356,92,0
20181002,4,278414,20,-0.18068
20181002,4,278414,22,-0.01591
20181002,4,278414,23,-0.06196
20181002,4,278414,90,-0.31866
20181002,4,278414,92,0
20181002,4,278543,20,0.00287
20181002,4,278543,22,-0.00869
20181002,4,278543,23,-0.11436
20181002,4,278543,90,0
20181002,4,278543,92,0
20181002,4,278665,20,0.06497
20181002,4,278665,22,0.12877
20181002,4,278665,23,0.10979
20181002,4,278665,90,0
20181002,4,278665,92,0
20181002,4,278690,20,-0.13329
20181002,4,278690,22,-0.01622
20181002,4,278690,23,-0.05253
20181002,4,278690,90,-0.06723
20181002,4,278690,92,0.01817
20181002,4,278700,20,0.00257
20181002,4,278700,22,0
20181002,4,278700,23,-0.11027
20181002,4,278700,90,0
20181002,4,278700,92,0
20181002,4,278746,20,-0.01255
20181002,4,278746,22,0
20181002,4,278746,23,0.0582
20181002,4,278746,90,-0.00643
20181002,4,278746,92,0
20181002,4,278815,20,0.00509
20181002,4,278815,22,-0.00188
20181002,4,278815,23,0.08177
20181002,4,278815,90,-0.00402
20181002,4,278815,92,0
20181002,4,278843,20,-0.02087
20181002,4,278843,22,-0.03392
20181002,4,278843,23,0.0413
20181002,4,278843,90,-0.02087
20181002,4,278843,92,0
20181002,4,278847,20,-0.09141
20181002,4,278847,22,0.01538
20181002,4,278847,23,-0.01318
20181002,4,278847,90,-0.31727
20181002,4,278847,92,0
20181002,4,278955,20,-0.00423
20181002,4,278955,22,-0.00308
20181002,4,278955,23,0.08085
20181002,4,278955,90,0
20181002,4,278955,92,0
20181002,4,278979,20,0.08287
20181002,4,278979,22,0.14336
20181002,4,278979,23,0.12635
20181002,4,278979,90,0.03136
20181002,4,278979,92,0
20181002,4,279060,20,-0.01222
20181002,4,279060,22,0.01634
20181002,4,279060,23,0.18079
20181002,4,279060,90,-0.00935
20181002,4,279060,92,0
20181002,4,279082,20,0.06494
20181002,4,279082,22,0.12883
20181002,4,279082,23,0.10987
20181002,4,279082,90,0
20181002,4,279082,92,0
20181002,4,279121,20,-0.00247
20181002,4,279121,22,-0.0019
20181002,4,279121,23,-0.11145
20181002,4,279121,90,-0.00578
20181002,4,279121,92,0
20181002,4,279289,20,-0.15372
20181002,4,279289,22,-0.00349
20181002,4,279289,23,-0.04359
20181002,4,279289,90,-0.32436
20181002,4,279289,92,0
20181002,4,279382,20,0.00849
20181002,4,279382,22,-0.00422
20181002,4,279382,23,0.07809
20181002,4,279382,90,0
20181002,4,279382,92,0
20181002,4,279396,20,0
20181002,4,279396,22,0
20181002,4,279396,23,0.0846
20181002,4,279396,90,0.00294
20181002,4,279396,92,0
20181002,4,279411,20,-0.02166
20181002,4,279411,22,-0.02166
20181002,4,279411,23,0.05531
20181002,4,279411,90,-0.01679
20181002,4,279411,92,0
20181002,4,279425,20,0.00967
20181002,4,279425,22,0
20181002,4,279425,23,0.06588
20181002,4,279425,90,0.00234
20181002,4,279425,92,0
20181002,4,279460,20,-0.00062
20181002,4,279460,22,0.0057
20181002,4,279460,23,-0.10492
20181002,4,279460,90,0
20181002,4,279460,92,0
20181002,4,279478,20,-0.00724
20181002,4,279478,22,-0.00724
20181002,4,279478,23,-0.11636
20181002,4,279478,90,-0.00724
20181002,4,279478,92,0
20181002,4,279544,20,-0.04476
20181002,4,279544,22,0.01594
20181002,4,279544,23,-0.05178
20181002,4,279544,90,-0.01222
20181002,4,279544,92,0
20181002,4,279640,20,-0.01672
20181002,4,279640,22,0.00518
20181002,4,279640,23,-0.00412
20181002,4,279640,90,0.07887
20181002,4,279640,92,0.03213
20181002,4,279649,20,0.06136
20181002,4,279649,22,0.06931
20181002,4,279649,23,0.1281
20181002,4,279649,90,0.05032
20181002,4,279649,92,0
20181002,4,279659,20,-0.03793
20181002,4,279659,22,0.0172
20181002,4,279659,23,-0.05205
20181002,4,279659,90,-0.00996
20181002,4,279659,92,0
20181002,4,279701,20,-0.12391
20181002,4,279701,22,0.00943
20181002,4,279701,23,-0.02465
20181002,4,279701,90,-0.32004
20181002,4,279701,92,0
20181002,4,279982,20,0.00303
20181002,4,279982,22,0.00303
20181002,4,279982,23,-0.10892
20181002,4,279982,90,0.001
20181002,4,279982,92,0
20181002,4,279999,20,-0.01617
20181002,4,279999,22,0.01626
20181002,4,279999,23,0.17989
20181002,4,279999,90,-0.00543
20181002,4,279999,92,0
20181002,4,280047,20,-0.10971
20181002,4,280047,22,0
20181002,4,280047,23,-0.03048
20181002,4,280047,90,-0.33244
20181002,4,280047,92,0
20181002,4,280088,20,0.00297
20181002,4,280088,22,-0.00734
20181002,4,280088,23,-0.11363
20181002,4,280088,90,0
20181002,4,280088,92,0
20181002,4,280247,20,-0.05848
20181002,4,280247,22,0
20181002,4,280247,23,-0.07034
20181002,4,280247,90,-0.01698
20181002,4,280247,92,0
20181002,4,280430,20,-0.01238
20181002,4,280430,22,0.02011
20181002,4,280430,23,0.18317
20181002,4,280430,90,-0.00553
20181002,4,280430,92,0
20181002,4,280600,20,0.0099
20181002,4,280600,22,0.0055
20181002,4,280600,23,0.07313
20181002,4,280600,90,0.0099
20181002,4,280600,92,0
20181002,4,280637,20,0.00377
20181002,4,280637,22,0
20181002,4,280637,23,-0.10986
20181002,4,280637,90,0.00157
20181002,4,280637,92,0
20181002,4,280681,20,-0.17482
20181002,4,280681,22,-0.0121
20181002,4,280681,23,-0.05771
20181002,4,280681,90,-0.31818
20181002,4,280681,92,0
20181002,4,280747,20,-0.01453
20181002,4,280747,22,-0.00186
20181002,4,280747,23,-0.10882
20181002,4,280747,90,-0.01453
20181002,4,280747,92,0
20181002,4,280776,20,0.06023
20181002,4,280776,22,0.12826
20181002,4,280776,23,0.10843
20181002,4,280776,90,0
20181002,4,280776,92,0
20181002,4,280810,20,-0.01569
20181002,4,280810,22,0.01772
20181002,4,280810,23,0.18076
20181002,4,280810,90,-0.00701
20181002,4,280810,92,0
20181002,4,280835,20,-0.00223
20181002,4,280835,22,-0.00223
20181002,4,280835,23,0.0815
20181002,4,280835,90,-0.00566
20181002,4,280835,92,0
20181002,4,280849,20,0.00665
20181002,4,280849,22,0
20181002,4,280849,23,0.08441
20181002,4,280849,90,-0.00244
20181002,4,280849,92,0
20181002,4,280850,20,0.07902
20181002,4,280850,22,0.1415
20181002,4,280850,23,0.12334
20181002,4,280850,90,0.03061
20181002,4,280850,92,0
20181002,4,280915,20,-0.08179
20181002,4,280915,22,-0.0417
20181002,4,280915,23,-0.11146
20181002,4,280915,90,-0.02615
20181002,4,280915,92,0
20181002,4,280958,20,-0.10647
20181002,4,280958,22,0
20181002,4,280958,23,-0.03039
20181002,4,280958,90,-0.33174
20181002,4,280958,92,0
20181002,4,281013,20,-0.01271
20181002,4,281013,22,0
20181002,4,281013,23,-0.10897
20181002,4,281013,90,0.00338
20181002,4,281013,92,0
20181002,4,281035,20,0.05966
20181002,4,281035,22,0.12811
20181002,4,281035,23,0.10814
20181002,4,281035,90,0
20181002,4,281035,92,0
20181002,4,281041,20,0.00451
20181002,4,281041,22,0.00451
20181002,4,281041,23,0.08778
20181002,4,281041,90,0
20181002,4,281041,92,0
20181002,4,281116,20,-0.10497
20181002,4,281116,22,0
20181002,4,281116,23,-0.02917
20181002,4,281116,90,-0.31808
20181002,4,281116,92,0
20181002,4,281154,20,0.13017
20181002,4,281154,22,-0.02575
20181002,4,281154,23,0.01836
20181002,4,281154,90,0.30738
20181002,4,281154,92,-0.04873
20181002,4,281175,20,-0.08213
20181002,4,281175,22,-0.04188
20181002,4,281175,23,-0.11192
20181002,4,281175,90,-0.02018
20181002,4,281175,92,0
20181002,4,281291,20,-0.04687
20181002,4,281291,22,-0.04687
20181002,4,281291,23,0.00807
20181002,4,281291,90,-0.04166
20181002,4,281291,92,0
20181002,4,281301,20,0.19635
20181002,4,281301,22,-0.05096
20181002,4,281301,23,0.02362
20181002,4,281301,90,0.1242
20181002,4,281301,92,0.00308
20181002,4,281403,20,-0.18084
20181002,4,281403,22,-0.06741
20181002,4,281403,23,-0.09838
20181002,4,281403,90,-0.33138
20181002,4,281403,92,0
20181002,4,281420,20,0.01012
20181002,4,281420,22,0.00631
20181002,4,281420,23,0.0739
20181002,4,281420,90,0.01012
20181002,4,281420,92,0
20181002,4,281480,20,-0.01214
20181002,4,281480,22,0.00407
20181002,4,281480,23,-0.10402
20181002,4,281480,90,0
20181002,4,281480,92,0
20181002,4,281487,20,0.01205
20181002,4,281487,22,0.01205
20181002,4,281487,23,0.09365
20181002,4,281487,90,0.01205
20181002,4,281487,92,0
20181002,4,281510,20,-0.01411
20181002,4,281510,22,0
20181002,4,281510,23,-0.10716
20181002,4,281510,90,-0.01411
20181002,4,281510,92,0
20181002,4,281563,20,-0.02338
20181002,4,281563,22,-0.03398
20181002,4,281563,23,0.02413
20181002,4,281563,90,-0.02152
20181002,4,281563,92,0
20181002,4,281722,20,0.08229
20181002,4,281722,22,0.14393
20181002,4,281722,23,0.12713
20181002,4,281722,90,0.03114
20181002,4,281722,92,0
20181002,4,281783,20,0
20181002,4,281783,22,0
20181002,4,281783,23,-0.11067
20181002,4,281783,90,-0.00286
20181002,4,281783,92,0
20181002,4,281834,20,0.01453
20181002,4,281834,22,0.02516
20181002,4,281834,23,0.10138
20181002,4,281834,90,0.01453
20181002,4,281834,92,0
20181002,4,281947,20,-0.09341
20181002,4,281947,22,-0.04084
20181002,4,281947,23,-0.10712
20181002,4,281947,90,-0.02969
20181002,4,281947,92,0
20181002,4,282019,20,0.00279
20181002,4,282019,22,-0.0087
20181002,4,282019,23,-0.115
20181002,4,282019,90,0.00279
20181002,4,282019,92,0
20181002,4,282073,20,-0.04863
20181002,4,282073,22,-0.05705
20181002,4,282073,23,0.01016
20181002,4,282073,90,-0.04863
20181002,4,282073,92,0
20181002,4,282086,20,-0.03678
20181002,4,282086,22,0.01862
20181002,4,282086,23,-0.05047
20181002,4,282086,90,-0.00816
20181002,4,282086,92,0
20181002,4,282191,20,0.00257
20181002,4,282191,22,0
20181002,4,282191,23,-0.11061
20181002,4,282191,90,0.00257
20181002,4,282191,92,0
20181002,4,282201,20,-0.22143
20181002,4,282201,22,-0.11386
20181002,4,282201,23,-0.14394
20181002,4,282201,90,-0.34175
20181002,4,282201,92,0
20181002,4,282220,20,-0.14986
20181002,4,282220,22,0
20181002,4,282220,23,-0.04122
20181002,4,282220,90,-0.32115
20181002,4,282220,92,0
20181002,4,282305,20,0.02871
20181002,4,282305,22,0.02871
20181002,4,282305,23,0.10252
20181002,4,282305,90,0.01913
20181002,4,282305,92,0
20181002,4,282342,20,0.07341
20181002,4,282342,22,0.1378
20181002,4,282342,23,0.11898
20181002,4,282342,90,0.02278
20181002,4,282342,92,0
20181002,4,282343,20,0.01462
20181002,4,282343,22,0.02679
20181002,4,282343,23,0.10233
20181002,4,282343,90,0.01462
20181002,4,282343,92,0
20181002,4,282369,20,-0.07589
20181002,4,282369,22,-0.03689
20181002,4,282369,23,-0.10843
20181002,4,282369,90,-0.02628
20181002,4,282369,92,0
20181002,4,282458,20,0.00268
20181002,4,282458,22,-0.00072
20181002,4,282458,23,-0.11112
20181002,4,282458,90,0.00268
20181002,4,282458,92,0
20181002,4,282562,20,-0.00354
20181002,4,282562,22,0.00577
20181002,4,282562,23,0.06447
20181002,4,282562,90,0
20181002,4,282562,92,0
20181002,4,282694,20,0.00519
20181002,4,282694,22,-0.00192
20181002,4,282694,23,0.0833
20181002,4,282694,90,0.00706
20181002,4,282694,92,0
20181002,4,282710,20,0.00177
20181002,4,282710,22,0.00177
20181002,4,282710,23,-0.11062
20181002,4,282710,90,0.00288
20181002,4,282710,92,0
20181002,4,282727,20,0.00024
20181002,4,282727,22,-0.01029
20181002,4,282727,23,-0.1166
20181002,4,282727,90,0.00024
20181002,4,282727,92,0
20181002,4,282732,20,0.00564
20181002,4,282732,22,-0.00981
20181002,4,282732,23,-0.11378
20181002,4,282732,90,0.00269
20181002,4,282732,92,0
20181002,4,282741,20,-0.01108
20181002,4,282741,22,0.0102
20181002,4,282741,23,-0.09498
20181002,4,282741,90,-0.00493
20181002,4,282741,92,0
20181002,4,282783,20,-0.02265
20181002,4,282783,22,0
20181002,4,282783,23,-0.10499
20181002,4,282783,90,-0.00746
20181002,4,282783,92,0
20181002,4,282816,20,-0.00627
20181002,4,282816,22,0.00129
20181002,4,282816,23,-0.05371
20181002,4,282816,90,-0.00627
20181002,4,282816,92,0
20181002,4,282839,20,-0.14655
20181002,4,282839,22,0
20181002,4,282839,23,-0.03887
20181002,4,282839,90,-0.32515
20181002,4,282839,92,0
20181002,4,282876,20,0.00913
20181002,4,282876,22,0
20181002,4,282876,23,0.08406
20181002,4,282876,90,0
20181002,4,282876,92,0
20181002,4,282880,20,0.00056
20181002,4,282880,22,0.00522
20181002,4,282880,23,-0.10583
20181002,4,282880,90,0.00056
20181002,4,282880,92,0
20181002,4,282968,20,-0.00787
20181002,4,282968,22,-0.00787
20181002,4,282968,23,-0.11708
20181002,4,282968,90,0
20181002,4,282968,92,0
20181002,4,283047,20,0.06496
20181002,4,283047,22,0.12881
20181002,4,283047,23,0.10984
20181002,4,283047,90,0
20181002,4,283047,92,0
20181002,4,283120,20,-0.00715
20181002,4,283120,22,-0.00245
20181002,4,283120,23,0.08121
20181002,4,283120,90,-0.00715
20181002,4,283120,92,0
20181002,4,283307,20,-0.00421
20181002,4,283307,22,0
20181002,4,283307,23,0.08402
20181002,4,283307,90,0
20181002,4,283307,92,0
20181002,4,283399,20,-0.04241
20181002,4,283399,22,-0.00233
20181002,4,283399,23,-0.01094
20181002,4,283399,90,-0.07108
20181002,4,283399,92,-0.22593
20181002,4,283401,20,-0.01403
20181002,4,283401,22,-0.02282
20181002,4,283401,23,0.02778
20181002,4,283401,90,-0.01403
20181002,4,283401,92,0
20181002,4,283502,20,0.00386
20181002,4,283502,22,0
20181002,4,283502,23,-0.10977
20181002,4,283502,90,0.00137
20181002,4,283502,92,0
20181002,4,283538,20,0.12751
20181002,4,283538,22,-0.02268
20181002,4,283538,23,0.01675
20181002,4,283538,90,-0.16073
20181002,4,283538,92,-0.11489
20181002,4,283648,20,0.00915
20181002,4,283648,22,-0.00187
20181002,4,283648,23,0.08123
20181002,4,283648,90,0
20181002,4,283648,92,0
20181002,4,283654,20,-0.16727
20181002,4,283654,22,-0.01157
20181002,4,283654,23,-0.05521
20181002,4,283654,90,-0.30444
20181002,4,283654,92,0
20181002,4,283706,20,0.08997
20181002,4,283706,22,-0.01622
20181002,4,283706,23,0.01327
20181002,4,283706,90,0.2092
20181002,4,283706,92,-0.17976
20181002,4,283712,20,0.07597
20181002,4,283712,22,0.13972
20181002,4,283712,23,0.12199
20181002,4,283712,90,0.0231
20181002,4,283712,92,0
20181002,4,283880,20,0.00279
20181002,4,283880,22,-0.00869
20181002,4,283880,23,-0.11479
20181002,4,283880,90,0.00279
20181002,4,283880,92,0
20181002,4,283900,20,0.03302
20181002,4,283900,22,0.03302
20181002,4,283900,23,0.1063
20181002,4,283900,90,0.02808
20181002,4,283900,92,0
20181002,4,283924,20,0
20181002,4,283924,22,0
20181002,4,283924,23,0.08443
20181002,4,283924,90,-0.0037
20181002,4,283924,92,0
20181002,4,283926,20,0
20181002,4,283926,22,0.00679
20181002,4,283926,23,0.08969
20181002,4,283926,90,0
20181002,4,283926,92,0
20181002,4,284025,20,-0.1691
20181002,4,284025,22,-0.0089
20181002,4,284025,23,-0.05411
20181002,4,284025,90,-0.31763
20181002,4,284025,92,0
20181002,4,284035,20,-0.00316
20181002,4,284035,22,-0.00316
20181002,4,284035,23,0.08434
20181002,4,284035,90,0.00087
20181002,4,284035,92,0
20181002,4,284098,20,0.00916
20181002,4,284098,22,0.00305
20181002,4,284098,23,0.08684
20181002,4,284098,90,0
20181002,4,284098,92,0
20181002,4,284139,20,0.06485
20181002,4,284139,22,0.12864
20181002,4,284139,23,0.10958
20181002,4,284139,90,0
20181002,4,284139,92,0
20181002,4,284213,20,-0.05896
20181002,4,284213,22,0
20181002,4,284213,23,-0.0702
20181002,4,284213,90,-0.01697
20181002,4,284213,92,0
20181002,4,284240,20,0.00226
20181002,4,284240,22,0.00226
20181002,4,284240,23,-0.11018
20181002,4,284240,90,0.00226
20181002,4,284240,92,0
20181003,1,179323,20,0.10286
20181003,1,179323,22,0.12745
20181003,1,179323,23,0.12745
20181003,1,179323,90,0.08224
20181003,1,179323,92,0
20181003,1,179354,20,-0.23661
20181003,1,179354,22,-0.11661
20181003,1,179354,23,-0.14851
20181003,1,179354,90,-0.37524
20181003,1,179354,92,0
20181003,1,179358,20,0.08537
20181003,1,179358,22,0.12395
20181003,1,179358,23,0.12167
20181003,1,179358,90,0.07496
20181003,1,179358,92,0
20181003,1,179521,20,-0.00144
20181003,1,179521,22,0
20181003,1,179521,23,0.08285
20181003,1,179521,90,-0.00144
20181003,1,179521,92,0
20181003,1,179523,20,0.00112
20181003,1,179523,22,0.00112
20181003,1,179523,23,0.06895
20181003,1,179523,90,0
20181003,1,179523,92,0
20181003,1,179580,20,0.00731
20181003,1,179580,22,0.0142
20181003,1,179580,23,0.07022
20181003,1,179580,90,0.00731
20181003,1,179580,92,0
20181003,1,179614,20,-0.10537
20181003,1,179614,22,-0.05382
20181003,1,179614,23,-0.1313
20181003,1,179614,90,-0.0296
20181003,1,179614,92,0
20181003,1,179653,20,0.00378
20181003,1,179653,22,-0.00315
20181003,1,179653,23,0.06301
20181003,1,179653,90,0
20181003,1,179653,92,0
20181003,1,179709,20,0.0012
20181003,1,179709,22,-0.00562
20181003,1,179709,23,0.0768
20181003,1,179709,90,0.0012
20181003,1,179709,92,0
20181003,1,179723,20,-0.34669
20181003,1,179723,22,-0.20495
20181003,1,179723,23,-0.24132
20181003,1,179723,90,-0.34684
20181003,1,179723,92,0
20181003,1,179728,20,-0.07438
20181003,1,179728,22,-0.04355
20181003,1,179728,23,-0.13063
20181003,1,179728,90,-0.02029
20181003,1,179728,92,0
20181003,1,179812,20,-0.14835
20181003,1,179812,22,-0.16777
20181003,1,179812,23,-0.15982
20181003,1,179812,90,-0.12786
20181003,1,179812,92,0
20181003,1,179850,20,-0.14904
20181003,1,179850,22,-0.1683
20181003,1,179850,23,-0.16051
20181003,1,179850,90,-0.12827
20181003,1,179850,92,0
20181003,1,180011,20,-0.09717
20181003,1,180011,22,-0.05486
20181003,1,180011,23,-0.13498
20181003,1,180011,90,-0.02396
20181003,1,180011,92,0
20181003,1,180023,20,0.10413
20181003,1,180023,22,0.17101
20181003,1,180023,23,0.14792
20181003,1,180023,90,0.05277
20181003,1,180023,92,0
20181003,1,180034,20,-0.27596
20181003,1,180034,22,-0.17157
20181003,1,180034,23,-0.20479
20181003,1,180034,90,-0.33576
20181003,1,180034,92,0
20181003,1,180054,20,-0.14895
20181003,1,180054,22,-0.16797
20181003,1,180054,23,-0.16001
20181003,1,180054,90,-0.12801
20181003,1,180054,92,0
20181003,1,180069,20,0.10599
20181003,1,180069,22,0.128
20181003,1,180069,23,0.128
20181003,1,180069,90,0.08531
20181003,1,180069,92,0
20181003,1,180095,20,-0.00814
20181003,1,180095,22,-0.00288
20181003,1,180095,23,0.06185
20181003,1,180095,90,-0.00494
20181003,1,180095,92,0
20181003,1,180103,20,-0.01031
20181003,1,180103,22,-0.0183
20181003,1,180103,23,0.05917
20181003,1,180103,90,-0.00984
20181003,1,180103,92,0
20181003,1,180169,20,0.00483
20181003,1,180169,22,0
20181003,1,180169,23,0.08282
20181003,1,180169,90,0.00483
20181003,1,180169,92,0
20181003,1,180197,20,-0.29382
20181003,1,180197,22,-0.18267
20181003,1,180197,23,-0.20755
20181003,1,180197,90,-0.35749
